"","time","latitude","longitude","depth","mag","magType","gap","dmin","rms","id","updated","place","type","horizontalError","depthError","magError","locationSource","magSource"
"1532","2021-02-03T05:23:43.520Z",-36.2797,-97.8,10,6.7,"mww",40,13.395,0.96,"us6000de34","2021-04-16T19:03:09.040Z","West Chile Rise","earthquake",9.7,1.2,0.048,"us","us"
"1533","2021-02-03T00:51:36.642Z",-22.7832,171.8306,10,5.3,"mb",54,5.034,1.23,"us6000de1w","2021-04-16T19:03:06.040Z","southeast of the Loyalty Islands","earthquake",9.5,1.8,0.057,"us","us"
"1534","2021-02-03T00:42:20.110Z",-22.7508,171.7978,10,5.6,"mww",61,5,1.23,"us6000de1j","2021-04-16T19:03:06.040Z","southeast of the Loyalty Islands","earthquake",9,1.8,0.078,"us","us"
"1535","2021-02-03T00:05:33.712Z",-22.8151,171.8512,10,5.4,"mww",61,5.056,0.88,"us6000de1c","2021-04-16T19:03:05.040Z","southeast of the Loyalty Islands","earthquake",9.2,1.8,0.06,"us","us"
"1536","2021-02-03T00:00:06.878Z",-22.9213,171.6763,10,5.2,"mb",82,4.912,0.62,"us6000dga0","2021-04-16T19:04:08.040Z","southeast of the Loyalty Islands","earthquake",12.2,1.9,0.148,"us","us"
"1537","2021-02-02T23:58:34.546Z",-22.7369,171.9044,9,5.8,"mww",26,5.096,1.21,"us6000de19","2021-04-16T19:03:05.040Z","southeast of the Loyalty Islands","earthquake",8.2,1.7,0.057,"us","us"
"1538","2021-02-02T20:49:27.596Z",-16.282,177.95,10,5.8,"mww",35,4.269,0.79,"us6000ddzk","2021-04-16T19:03:04.040Z","141 km NNE of Ba, Fiji","earthquake",8.5,1.7,0.06,"us","us"
"1539","2021-02-02T14:37:39.853Z",4.0123,126.4928,45.62,5.2,"mww",62,3.17,0.67,"us6000ddwl","2021-04-16T19:03:02.040Z","191 km SE of Sarangani, Philippines","earthquake",7,5.1,0.086,"us","us"
"1540","2021-02-01T11:51:01.674Z",-55.5629,-129.264,10,5.2,"mb",61,30.466,0.32,"us6000dfwf","2021-04-16T19:03:54.040Z","Pacific-Antarctic Ridge","earthquake",14.2,1.9,0.166,"us","us"
"1541","2021-02-01T11:48:48.267Z",-55.1177,-128.8127,10,5.1,"mb",76,30.029,0.61,"us6000dfvu","2021-04-16T19:03:49.040Z","Pacific-Antarctic Ridge","earthquake",10.3,1.9,0.159,"us","us"
"1542","2021-02-01T08:35:18.153Z",39.0217,26.0784,10,5.2,"mww",42,0.645,0.54,"us6000ddle","2021-04-16T19:02:49.040Z","11 km SW of Polichn��tos, Gr","earthquake",1.8,1.8,0.054,"us","us"
"1543","2021-02-01T05:19:59.928Z",-59.1499,-25.9477,71.8,5.1,"mb",69,7.573,0.82,"us6000ddkg","2021-04-16T19:02:46.040Z","South Sandwich Islands region","earthquake",11.1,5.9,0.067,"us","us"
"1544","2021-01-31T19:05:14.367Z",2.6675,-59.5879,5.21,5.5,"mww",25,0.972,0.54,"us6000ddge","2022-03-08T19:09:11.464Z","82 km SSE of Lethem, Guyana","earthquake",6.2,3.4,0.066,"us","us"
"1545","2021-01-31T09:44:41.934Z",-5.5312,133.7606,10,5.3,"mww",57,3,0.79,"us6000dddu","2021-04-16T19:02:37.040Z","112 km E of Tual, Indonesia","earthquake",7.6,1.9,0.056,"us","us"
"1546","2021-01-30T13:24:59.060Z",-19.9589,-70.3542,58.5,5.2,"mww",136,0.625,0.96,"us6000dd81","2021-04-16T19:02:30.040Z","35 km NW of Iquique, Chile","earthquake",4.6,4.3,0.071,"us","us"
"1547","2021-01-30T08:35:16.603Z",54.1649,169.2391,19.19,5.3,"mww",82,3.242,0.73,"us6000dd74","2021-04-16T19:02:27.040Z","Komandorskiye Ostrova, Russia region","earthquake",8.4,4.1,0.041,"us","us"
"1548","2021-01-30T05:17:24.543Z",-3.0905,129.3592,9.32,5.3,"mb",57,2.89,0.66,"us6000dd64","2021-04-16T19:02:25.040Z","56 km ENE of Amahai, Indonesia","earthquake",6.8,4.2,0.069,"us","us"
"1549","2021-01-29T19:47:55.783Z",-13.9672,121.8641,10,5.7,"mww",24,4.131,0.98,"us6000dd2i","2021-04-16T19:02:21.040Z","northwest of Australia","earthquake",6.7,1.7,0.086,"us","us"
"1550","2021-01-29T14:10:39.666Z",-61.7393,-55.3065,10,5.4,"mww",54,1.661,0.63,"us6000dcxt","2021-04-16T19:02:18.040Z","South Shetland Islands","earthquake",8.9,0.8,0.073,"us","us"
"1551","2021-01-29T13:14:44.617Z",8.2341,-82.9669,10,5.5,"mww",117,0.39,0.63,"us6000dcx7","2021-04-16T19:02:16.040Z","12 km WSW of Puerto Armuelles, Panama","earthquake",3.3,1.8,0.043,"us","us"
"1552","2021-01-29T12:41:38.711Z",8.2045,-82.95,8,5.7,"mww",79,0.419,0.68,"us6000dcx1","2021-05-01T07:11:38.423Z","12 km SW of Puerto Armuelles, Panama","earthquake",5,1.8,0.037,"us","us"
"1553","2021-01-27T05:06:53.279Z",42.7117,141.9609,115.63,5.2,"mww",34,1.127,0.95,"us7000d3l5","2021-04-13T17:04:45.040Z","27 km ESE of Chitose, Japan","earthquake",5.8,4.7,0.093,"us","us"
"1554","2021-01-26T04:17:55.285Z",-6.9635,155.7839,75.24,5.3,"mww",50,4.535,0.95,"us7000d3c0","2021-04-13T17:05:34.040Z","78 km SSE of Panguna, Papua New Guinea","earthquake",7.7,3.9,0.093,"us","us"
"1555","2021-01-25T21:26:10.096Z",-5.5476,151.8753,46.94,5.1,"mb",40,1.241,0.92,"us7000d395","2021-04-13T17:04:26.040Z","140 km SSW of Kokopo, Papua New Guinea","earthquake",8.7,5.5,0.049,"us","us"
"1556","2021-01-25T20:42:07.593Z",-15.7415,-178.6792,10,5.1,"mb",97,1.524,0.81,"us7000d38u","2021-04-13T17:05:36.040Z","169 km SSW of Alo, Wallis and Futuna","earthquake",10.7,1.8,0.082,"us","us"
"1557","2021-01-25T07:53:22.301Z",-4.5716,152.2044,98.52,5.2,"mww",25,0.317,0.6,"us7000d32y","2021-04-13T17:04:48.040Z","New Britain region, Papua New Guinea","earthquake",6,3.8,0.063,"us","us"
"1558","2021-01-25T07:25:35.354Z",23.4722,123.5732,10,5.2,"mww",68,1.115,0.59,"us7000d32v","2021-04-13T17:04:54.040Z","113 km SSW of Ishigaki, Japan","earthquake",6.6,1.8,0.068,"us","us"
"1559","2021-01-24T23:21:41.140Z",18.2516,-64.0708,94,5.4,"ml",185,1.0163,0.65,"pr2021024007","2021-04-13T17:04:43.040Z","76 km E of Cruz Bay, U.S. Virgin Islands","earthquake",5.45,3.26,0.09,"pr","pr"
"1560","2021-01-24T19:12:34.811Z",-38.1499,176.4372,10,5.1,"mww",69,0.631,1.06,"us7000d2yf","2021-04-13T17:04:50.040Z","16 km E of Rotorua, New Zealand","earthquake",5.8,1.5,0.066,"us","us"
"1561","2021-01-24T18:42:04.857Z",-1.9282,133.5283,10,5.1,"mww",44,1.613,1.18,"us7000d2yb","2021-04-13T17:05:28.040Z","132 km SSW of Manokwari, Indonesia","earthquake",7.6,1.9,0.073,"us","us"
"1562","2021-01-24T15:11:13.986Z",-52.9253,10.0684,10,5.2,"mb",63,19.658,0.51,"us7000d2xc","2021-04-13T17:04:34.040Z","southwest of Africa","earthquake",12.9,1.8,0.108,"us","us"
"1563","2021-01-24T14:26:45.309Z",8.99,126.504,64.31,5.2,"mww",56,2.116,0.58,"us7000d2x8","2021-04-13T17:04:47.040Z","24 km ENE of Aras-asan, Philippines","earthquake",8.5,4.6,0.071,"us","us"
"1564","2021-01-24T13:03:29.349Z",-4.4396,102.533,54.96,5.1,"mb",84,0.428,0.56,"us7000d2wn","2021-04-13T17:07:24.040Z","76 km SSE of Bengkulu, Indonesia","earthquake",6.9,4.9,0.067,"us","us"
"1565","2021-01-24T12:14:45.405Z",-61.767,-55.3579,10,5.5,"mww",56,1.629,0.66,"us7000d2wh","2021-04-13T17:04:44.040Z","South Shetland Islands","earthquake",7,1.8,0.059,"us","us"
"1566","2021-01-24T09:29:45.638Z",-14.6127,166.9133,17.94,5.1,"mb",71,0.875,0.66,"us7000d2vl","2021-04-13T17:07:22.040Z","50 km NNW of Port-Olry, Vanuatu","earthquake",6.7,3.6,0.077,"us","us"
"1567","2021-01-24T05:49:38.466Z",-51.1564,162.0798,10,5.3,"mb",39,12.997,0.68,"us6000ddnu","2021-04-13T17:05:40.040Z","Auckland Islands, New Zealand region","earthquake",10.5,1.8,0.092,"us","us"
"1568","2021-01-24T05:47:53.359Z",-51.1903,161.9647,10,5.8,"mww",34,3.782,0.79,"us7000d2ty","2021-04-13T17:05:39.040Z","north of Macquarie Island","earthquake",7.2,1.7,0.056,"us","us"
"1569","2021-01-24T00:07:45.266Z",-33.3533,-70.1484,109.48,5.7,"mww",17,0.053,0.9,"us7000d2s4","2021-09-21T01:21:59.064Z","41 km ENE of Villa Presidente Frei, ��u��oa, Santiago, Chil","earthquake",5.3,3.4,0.093,"us","us"
"1570","2021-01-23T23:48:39.024Z",-61.6966,-55.2943,10,5.4,"mb",31,1.681,0.54,"us7000d2s3","2021-04-13T17:04:34.040Z","South Shetland Islands","earthquake",7.4,1.7,0.075,"us","us"
"1571","2021-01-23T23:36:51.667Z",-61.8098,-55.5027,15,6.9,"mww",16,1.55,0.57,"us7000d2rx","2021-04-13T17:05:17.040Z","South Shetland Islands","earthquake",7.2,1.7,0.043,"us","us"
"1572","2021-01-23T16:58:50.638Z",-6.2708,147.6801,35.1,5.4,"mww",39,3.156,1.18,"us7000d2px","2021-04-13T17:05:27.040Z","36 km NNW of Finschhafen, Papua New Guinea","earthquake",7.4,4.6,0.089,"us","us"
"1573","2021-01-23T11:47:34.083Z",-24.3796,-179.468,430.69,5.5,"mww",49,5.037,0.96,"us7000d2nr","2021-04-13T17:04:47.040Z","south of the Fiji Islands","earthquake",10.3,5.6,0.098,"us","us"
"1574","2021-01-23T08:34:31.155Z",-6.3029,147.668,38.55,5.2,"mww",54,3.122,0.61,"us7000d2mx","2021-04-13T17:04:46.040Z","34 km NW of Finschhafen, Papua New Guinea","earthquake",7.3,5.9,0.093,"us","us"
"1575","2021-01-23T03:19:51.503Z",-6.2986,147.6412,27,5.8,"mww",21,3.122,0.83,"us7000d2lc","2021-04-13T17:04:30.040Z","36 km NW of Finschhafen, Papua New Guinea","earthquake",6.4,1.8,0.057,"us","us"
"1576","2021-01-22T16:23:40.726Z",-33.1561,-179.3646,34,5.6,"mww",73,4.088,1.33,"us7000d2f1","2021-04-13T17:04:49.040Z","south of the Kermadec Islands","earthquake",8.1,1.8,0.052,"us","us"
"1577","2021-01-21T12:23:04.255Z",4.9931,127.5145,80,7,"mww",15,2.821,0.77,"us7000d20e","2021-05-14T10:05:39.314Z","211 km SE of Pondaguitan, Philippines","earthquake",6.3,1.9,0.061,"us","us"
"1578","2021-01-20T23:09:16.329Z",-14.9355,-75.5484,10,5.3,"mww",73,3.189,0.59,"us7000d1uw","2021-03-27T21:05:48.040Z","46 km SW of Changuillo, Peru","earthquake",9.3,1.8,0.068,"us","us"
"1579","2021-01-20T22:59:11.650Z",-15.0128,-75.523,5.29,5.5,"mww",92,3.269,0.73,"us7000d1ut","2021-03-27T21:05:47.040Z","49 km WNW of Minas de Marcona, Peru","earthquake",9.6,3.8,0.057,"us","us"
"1580","2021-01-20T22:27:43.468Z",-14.9438,-75.5583,13.19,5.1,"mww",100,3.193,0.67,"us7000d1uh","2021-03-27T21:05:47.040Z","47 km SW of Changuillo, Peru","earthquake",8.8,0.9,0.075,"us","us"
"1581","2021-01-20T16:00:41.672Z",49.7105,147.7081,587.39,5.6,"mww",25,4.297,0.74,"us7000d1q5","2021-03-27T21:05:44.040Z","Sea of Okhotsk","earthquake",5.8,4.1,0.068,"us","us"
"1582","2021-01-19T20:18:18.183Z",-13.3484,166.812,40.82,5.1,"mww",55,2.12,0.9,"us7000d1gl","2021-03-27T21:05:33.040Z","99 km NW of Sola, Vanuatu","earthquake",7.2,5.1,0.083,"us","us"
"1583","2021-01-19T05:01:03.820Z",-7.3486,125.2798,428.11,5.4,"mww",22,2.592,0.82,"us7000d1a0","2021-03-27T21:05:26.040Z","137 km N of Likis��, Timor L","earthquake",8.9,5.7,0.098,"us","us"
"1584","2021-01-19T03:37:44.722Z",-31.7882,-68.7944,10,5.3,"mb",37,0.259,0.7,"us7000d194","2021-03-27T21:05:24.040Z","23 km WSW of Pocito, Argentina","earthquake",4.7,1.8,0.05,"us","us"
"1585","2021-01-19T02:46:22.380Z",-31.8334,-68.7992,20.81,6.4,"mww",22,0.303,0.95,"us7000d18q","2022-07-05T00:04:17.684Z","26 km SW of Pocito, Argentina","earthquake",2.9,3.6,0.055,"us","us"
"1586","2021-01-18T17:40:21.392Z",-33.5281,-179.1498,24.82,5.3,"mb",56,4.395,1.05,"us7000d15q","2021-03-27T21:05:18.040Z","south of the Kermadec Islands","earthquake",9.6,4.9,0.051,"us","us"
"1587","2021-01-18T14:56:46.608Z",-6.2649,142.9024,10,5.1,"mb",61,4.322,0.39,"us7000d3pg","2021-03-27T21:06:19.040Z","46 km S of Tari, Papua New Guinea","earthquake",9.8,1.8,0.082,"us","us"
"1588","2021-01-18T07:17:16.170Z",-14.5902,167.4135,161.55,5.3,"mww",68,0.875,0.77,"us7000d11r","2021-03-27T21:05:14.040Z","61 km NE of Port-Olry, Vanuatu","earthquake",9,5,0.058,"us","us"
"1589","2021-01-17T18:40:44.418Z",-56.3632,-27.1801,106.18,5.2,"mww",69,5.707,0.62,"us7000d0y2","2021-03-27T21:05:09.040Z","South Sandwich Islands region","earthquake",10.3,6.5,0.086,"us","us"
"1590","2021-01-17T08:31:53.235Z",54.0443,161.9609,10,5.1,"mww",77,2.225,1.01,"us7000d0tu","2021-03-27T21:05:02.040Z","228 km ESE of Mil���kovo, ","earthquake",8.3,1.8,0.093,"us","us"
"1591","2021-01-16T23:10:58.326Z",22.5388,121.4354,14.61,5.1,"mww",31,0.429,0.68,"us7000d0q4","2021-03-27T21:04:55.040Z","92 km NE of Hengchun, Taiwan","earthquake",5,3.3,0.075,"us","us"
"1592","2021-01-16T20:02:46.900Z",36.4494,70.6979,204,5.5,"mww",18,2.334,0.69,"us7000d0pq","2021-03-27T21:04:54.040Z","47 km SSW of Jurm, Afghanistan","earthquake",6.9,1.8,0.049,"us","us"
"1593","2021-01-16T09:26:43.716Z",-6.3978,103.8873,38.62,5.2,"mww",32,2.226,0.7,"us7000d0ma","2021-03-27T21:04:50.040Z","186 km SW of Bandar Lampung, Indonesia","earthquake",6.8,5.8,0.065,"us","us"
"1594","2021-01-16T06:37:31.039Z",-5.7211,148.8569,130.17,5.1,"mb",44,3.628,0.9,"us7000d0lh","2021-03-27T21:04:48.040Z","93 km NW of Kandrian, Papua New Guinea","earthquake",7.9,7,0.081,"us","us"
"1595","2021-01-16T06:36:32.035Z",-19.9684,-173.2456,3.36,5.1,"mb",74,3.253,0.68,"us7000d0lu","2021-03-27T21:04:49.040Z","117 km E of Pangai, Tonga","earthquake",7.5,2,0.094,"us","us"
"1596","2021-01-16T05:18:04.211Z",4.9358,-82.5822,10,5.2,"mww",72,3.529,0.61,"us7000d0kq","2021-03-27T21:04:45.040Z","south of Panama","earthquake",6.9,1.8,0.051,"us","us"
"1597","2021-01-16T03:53:36.356Z",-31.0388,-71.3822,58.84,5.1,"mww",39,0.366,0.99,"us7000d0k5","2021-03-27T21:04:44.040Z","51 km SSW of Ovalle, Chile","earthquake",4.2,3,0.059,"us","us"
"1598","2021-01-15T21:31:04.660Z",26.9417,55.1967,8,5.5,"mww",35,2.185,0.97,"us7000d0gn","2021-03-27T21:04:41.040Z","52 km NE of Bandar-e Lengeh, Iran","earthquake",6.9,1.8,0.068,"us","us"
"1599","2021-01-15T20:18:19.640Z",-7.0064,155.8969,10,5.1,"mb",43,4.65,0.82,"us7000d0ft","2021-03-27T21:04:40.040Z","88 km SSE of Panguna, Papua New Guinea","earthquake",7.6,1.8,0.056,"us","us"
"1600","2021-01-15T16:10:52.240Z",13.9469,-92.1506,21,5.8,"mww",86,0.724,1.26,"us7000d0d0","2021-03-27T21:04:36.040Z","46 km SW of Champerico, Guatemala","earthquake",6,1.8,0.045,"us","us"
"1601","2021-01-15T15:52:48.507Z",-3.5749,149.6294,10,5.3,"mww",76,2.601,1.23,"us7000d0cr","2021-03-27T21:04:36.040Z","170 km SW of Kavieng, Papua New Guinea","earthquake",5.2,1.9,0.071,"us","us"
"1602","2021-01-15T13:38:19.475Z",33.867,137.213,359.74,5.2,"mww",55,1.139,0.55,"us7000d0bx","2021-11-19T07:28:07.209Z","76 km SSE of Toba, Japan","earthquake",7.8,5.1,0.073,"us","us"
"1603","2021-01-15T13:19:11.161Z",-37.0727,-17.0121,10,5.5,"mww",67,3.756,0.93,"us7000d0bw","2021-03-27T21:04:35.040Z","southern Mid-Atlantic Ridge","earthquake",10.7,1.9,0.069,"us","us"
"1604","2021-01-15T10:45:21.876Z",-37.1225,-17.2548,10,5.6,"mww",55,3.949,0.43,"us7000d0ae","2021-03-27T21:04:33.040Z","southern Mid-Atlantic Ridge","earthquake",6,1.8,0.047,"us","us"
"1605","2021-01-14T18:28:18.093Z",-2.9717,118.8899,18,6.2,"mww",28,2.203,1.12,"us7000d030","2021-09-26T03:36:18.157Z","32 km S of Mamuju, Indonesia","earthquake",3.5,1.7,0.066,"us","us"
"1606","2021-01-14T06:38:37.148Z",-3.0171,118.9502,10,5.2,"mb",69,2.138,0.37,"us7000d2dv","2021-03-20T21:25:35.040Z","37 km S of Mamuju, Indonesia","earthquake",7,1.9,0.098,"us","us"
"1607","2021-01-14T06:35:50.028Z",-2.9809,118.894,18,5.7,"mww",33,2.193,0.83,"us6000d882","2021-12-09T06:52:54.236Z","33 km S of Mamuju, Indonesia","earthquake",5.8,1.7,0.053,"us","us"
"1608","2021-01-13T17:33:05.763Z",1.5831,128.2005,22.84,5.1,"mww",54,1.159,1.08,"us6000d82a","2021-03-20T21:25:19.040Z","26 km SE of Tobelo, Indonesia","earthquake",6.4,4,0.093,"us","us"
"1609","2021-01-12T22:09:57.263Z",38.4129,22.0649,10,5.2,"mww",29,0.643,0.92,"us6000d7vr","2021-03-20T21:24:56.040Z","13 km NNE of Kam��rai, Gr","earthquake",5.9,1.8,0.059,"us","us"
"1610","2021-01-12T18:17:36.970Z",-3.0604,136.8876,31,5.9,"mww",14,3.85,0.79,"us6000d7tq","2021-03-20T21:24:52.040Z","157 km ENE of Nabire, Indonesia","earthquake",6.3,1.8,0.075,"us","us"
"1611","2021-01-12T10:11:50.024Z",4.1851,125.4314,10,5.3,"mb",72,2.869,0.82,"us6000d7pb","2021-03-20T21:24:42.040Z","Pulau-Pulau Sangihe, Indonesia","earthquake",6.3,1.8,0.064,"us","us"
"1612","2021-01-12T10:06:36.856Z",-63.16,171.5794,10,5.4,"mww",86,10.849,1.06,"us6000d7p9","2021-03-20T21:24:41.040Z","Balleny Islands region","earthquake",6.8,1.9,0.089,"us","us"
"1613","2021-01-12T02:39:43.421Z",43.7004,139.9863,214,5.9,"mww",22,1.929,0.72,"us6000d7ml","2021-03-20T21:24:30.040Z","84 km NW of Yoichi, Japan","earthquake",7,1.9,0.071,"us","us"
"1614","2021-01-11T21:53:00.126Z",51.4144,100.4297,10,5.1,"mb",50,2.024,1.01,"us6000d7jp","2021-03-20T21:24:19.040Z","19 km WSW of Turt, Mongolia","earthquake",9.1,1.8,0.074,"us","us"
"1615","2021-01-11T21:44:04.453Z",51.4084,100.4927,10,5.3,"mb",84,1.986,0.84,"us7000d1ri","2021-03-20T21:24:18.040Z","16 km SW of Turt, Mongolia","earthquake",9.6,1.9,0.144,"us","us"
"1616","2021-01-11T21:41:04.487Z",51.4874,100.5165,10,5.4,"mb",66,1.96,0.97,"us7000d1qx","2021-03-20T21:24:18.040Z","10 km WSW of Turt, Mongolia","earthquake",11.6,1.9,0.113,"us","us"
"1617","2021-01-11T21:32:59.015Z",51.2811,100.4383,10,6.7,"mww",22,2.043,0.75,"us6000d7ix","2022-04-02T03:58:49.807Z","29 km SSW of Turt, Mongolia","earthquake",6.7,1.7,0.039,"us","us"
"1618","2021-01-11T19:44:36.185Z",-58.05,-9.8432,10,5.5,"mww",73,13.98,0.74,"us6000d7hn","2021-03-20T21:24:15.040Z","east of the South Sandwich Islands","earthquake",11.1,1.8,0.093,"us","us"
"1619","2021-01-11T14:02:03.048Z",33.3042,75.5872,10,5.1,"mb",66,1.968,0.47,"us6000d7f5","2021-03-20T21:24:09.040Z","16 km W of Kishtw?r, India","earthquake",6.2,1.5,0.051,"us","us"
"1620","2021-01-11T12:47:01.240Z",38.8824,-29.3694,10,5.4,"mww",63,1.512,0.54,"us6000d7ew","2021-03-20T21:24:07.040Z","69 km NW of Castelo Branco, Portugal","earthquake",6.7,1.8,0.057,"us","us"
"1621","2021-01-11T07:19:03.668Z",53.6763,-163.9531,35,5.1,"mww",67,0.935,0.63,"us6000d7dg","2022-01-11T07:29:14.547Z","Unimak Island region, Alaska","earthquake",3.3,1.9,0.053,"us","us"
"1622","2021-01-11T04:45:42.638Z",-63.1803,170.7433,10,5.3,"mwb",34,14.682,0.75,"us6000d7d3","2021-03-20T21:23:57.040Z","Balleny Islands region","earthquake",11.7,1.8,0.127,"us","us"
"1623","2021-01-11T01:57:27.321Z",1.0276,119.9894,9.85,5.2,"mww",48,0.796,0.7,"us6000d7cd","2021-03-20T21:23:55.040Z","214 km N of Palu, Indonesia","earthquake",5.1,3.7,0.071,"us","us"
"1624","2021-01-11T01:20:38.218Z",-7.2529,120.4325,613.25,5.6,"mww",21,2.254,1.07,"us6000d7c5","2021-03-20T21:23:54.040Z","150 km NNE of Labuan Bajo, Indonesia","earthquake",8,3.3,0.052,"us","us"
"1625","2021-01-10T15:44:48.206Z",-35.4168,-105.8671,10,5.6,"mww",76,8.777,0.71,"us6000d78y","2021-03-20T21:23:43.040Z","southern East Pacific Rise","earthquake",8.3,1.8,0.078,"us","us"
"1626","2021-01-10T06:48:20.094Z",-16.0347,167.8826,160,6.1,"mww",23,0.877,0.54,"us6000d764","2021-03-20T21:23:35.040Z","50 km E of Lakatoro, Vanuatu","earthquake",7.7,1.8,0.046,"us","us"
"1627","2021-01-10T03:54:14.483Z",-24.0412,-66.5729,217,6.1,"mww",36,1.83,1.06,"us6000d74p","2021-03-20T21:23:33.040Z","32 km NW of San Antonio de los Cobres, Argentina","earthquake",8.2,1.9,0.032,"us","us"
"1628","2021-01-09T23:01:12.683Z",-10.8029,162.4962,10,5.3,"mww",39,2.852,0.81,"us6000d73v","2021-03-20T21:23:28.040Z","73 km ESE of Kirakira, Solomon Islands","earthquake",7.7,1.8,0.08,"us","us"
"1629","2021-01-09T12:28:13.876Z",-7.0859,129.4868,120.69,5.2,"mww",47,2.005,0.67,"us6000d714","2021-03-20T21:23:16.040Z","Kepulauan Babar, Indonesia","earthquake",7.9,5.6,0.078,"us","us"
"1630","2021-01-09T08:23:01.606Z",-17.9343,-178.5181,578.93,5.2,"mww",97,3.271,0.78,"us6000d6zw","2021-03-20T21:23:12.040Z","Fiji region","earthquake",11,6.7,0.098,"us","us"
"1631","2021-01-09T01:39:38.964Z",-16.1498,168.0121,182,5.5,"mww",30,1.046,1.19,"us6000d6xb","2021-03-20T21:23:01.040Z","63 km E of Lakatoro, Vanuatu","earthquake",7.6,1.8,0.061,"us","us"
"1632","2021-01-08T16:49:58.059Z",-7.2217,120.1887,605.85,5.2,"mww",47,2.468,1.1,"us6000d6sh","2021-03-20T21:22:54.040Z","144 km NNE of Labuan Bajo, Indonesia","earthquake",10.4,4.8,0.089,"us","us"
"1633","2021-01-08T09:48:44.584Z",-55.6337,-28.6416,51.8,5.2,"mb",67,4.72,0.56,"us6000d6p8","2021-03-20T21:22:46.040Z","South Sandwich Islands region","earthquake",9.7,5.8,0.057,"us","us"
"1634","2021-01-08T05:01:04.246Z",-20.7367,169.8821,113,6.1,"mww",37,1.88,0.69,"us6000d6my","2021-03-20T21:22:41.040Z","146 km SSE of Isangel, Vanuatu","earthquake",7.5,1.9,0.045,"us","us"
"1635","2021-01-08T00:28:50.091Z",-29.4295,-178.744,224,6.3,"mww",13,0.735,0.95,"us6000d6lg","2021-03-20T21:22:37.040Z","Kermadec Islands, New Zealand","earthquake",7.9,1.8,0.043,"us","us"
"1636","2021-01-07T07:26:48.906Z",-42.7658,-82.6985,10,5.2,"mww",153,6.64,0.43,"us6000d6cy","2021-03-13T22:59:42.040Z","West Chile Rise","earthquake",10.1,1.9,0.059,"us","us"
"1637","2021-01-06T20:59:34.315Z",0.0658,122.9487,148,6.1,"mww",13,1.114,1.23,"us6000d69r","2021-03-13T22:59:38.040Z","53 km SSW of Gorontalo, Indonesia","earthquake",6.7,1.8,0.035,"us","us"
"1638","2021-01-06T17:28:35.120Z",-4.3366,102.6881,58.04,5.5,"mww",27,0.267,1.02,"us6000d672","2021-03-13T22:59:36.040Z","70 km WSW of Pagar Alam, Indonesia","earthquake",6.1,3.4,0.078,"us","us"
"1639","2021-01-06T16:52:16.717Z",-7.0585,155.7921,44,5.8,"mww",11,4.599,0.93,"us6000d66r","2021-03-13T22:59:35.040Z","88 km SSE of Panguna, Papua New Guinea","earthquake",8.3,1.9,0.054,"us","us"
"1640","2021-01-06T06:20:35.947Z",-28.6357,-177.2713,38.49,6.2,"mww",30,0.837,0.74,"us6000d5zz","2021-03-13T22:59:30.040Z","Kermadec Islands region","earthquake",8.2,1.6,0.05,"us","us"
"1641","2021-01-05T11:56:18.094Z",-10.4267,123.8207,10,5.1,"mb",71,0.799,0.63,"us6000d5r8","2021-03-13T22:59:22.040Z","36 km SE of Kupang, Indonesia","earthquake",6.2,1.9,0.095,"us","us"
"1642","2021-01-03T12:38:48.915Z",51.2199,-179.793,21,6.1,"mww",52,2.051,0.66,"us6000d58t","2022-01-03T12:49:02.887Z","230 km WSW of Adak, Alaska","earthquake",5.3,1.9,0.046,"us","us"
"1643","2021-01-03T05:25:20.355Z",1.0057,-28.181,10,5.2,"mb",41,10.271,0.48,"us6000d55a","2021-03-13T22:58:55.040Z","central Mid-Atlantic Ridge","earthquake",8,1.4,0.047,"us","us"
"1644","2021-01-03T04:57:49.272Z",-19.056,-172.847,10,5.1,"mb",78,2.761,1.14,"us6000d54w","2021-03-13T22:58:54.040Z","127 km ESE of Neiafu, Tonga","earthquake",8.8,1.5,0.067,"us","us"
"1645","2021-01-03T03:27:17.347Z",-52.1475,-4.9906,10,5.1,"mb",61,19.619,0.98,"us6000d54g","2021-03-13T22:58:52.040Z","southern Mid-Atlantic Ridge","earthquake",11.4,1.7,0.092,"us","us"
"1646","2021-01-03T03:21:42.646Z",-52.1755,-4.908,10,5.1,"mb",50,15.985,0.73,"us6000d54c","2021-03-13T22:58:52.040Z","southern Mid-Atlantic Ridge","earthquake",9.4,1.5,0.082,"us","us"
"1647","2021-01-02T23:21:18.144Z",-62.3706,-58.3091,10,5.2,"mww",85,0.212,0.75,"us6000d53i","2021-03-13T22:58:50.040Z","South Shetland Islands","earthquake",5.3,1.7,0.089,"us","us"
"1648","2021-01-02T20:35:57.926Z",4.3322,138.0207,15.09,5.2,"mww",34,7.31,0.64,"us6000d533","2021-03-13T22:58:49.040Z","Palau region","earthquake",8.3,3.4,0.068,"us","us"
"1649","2021-01-02T08:34:21.523Z",-5.83,153.0922,33.68,5.1,"mww",92,1.872,0.61,"us6000d4yv","2021-03-13T22:58:39.040Z","188 km SSE of Kokopo, Papua New Guinea","earthquake",6.6,2.8,0.098,"us","us"
